40, 2.75, 6.50, 4.43, 6.02, 10.44, 842195.00, 377453.00
40, 2.75, 7.25, 4.20, 5.78, 9.99, 845013.00, 378813.00
40, 2.75, 8.00, 3.93, 6.05, 9.98, 847271.00, 379913.00
40, 2.75, 8.75, 4.34, 6.12, 10.46, 849057.00, 380779.00
40, 2.75, 9.50, 4.29, 5.93, 10.22, 850433.00, 381449.00
40, 3.50, 0.50, 2.91, 5.62, 8.53, 518369.00, 225084.00
40, 3.50, 1.25, 3.48, 5.61, 9.08, 709623.00, 313510.00
40, 3.50, 2.00, 3.65, 5.61, 9.26, 765861.00, 340579.00
40, 3.50, 2.75, 3.73, 5.61, 9.35, 792017.00, 353180.00
40, 3.50, 3.50, 3.79, 5.61, 9.39, 807463.00, 360665.00
40, 3.50, 4.25, 3.82, 5.61, 9.43, 817709.00, 365617.00
40, 3.50, 5.00, 3.94, 5.81, 9.74, 824895.00, 369101.00
40, 3.50, 5.75, 3.94, 5.62, 9.56, 830717.00, 371904.00
40, 3.50, 6.50, 3.91, 5.74, 9.64, 835161.00, 374055.00
40, 3.50, 7.25, 3.88, 5.62, 9.50, 838813.00, 375814.00
40, 3.50, 8.00, 3.90, 5.63, 9.53, 841509.00, 377122.00
40, 3.50, 8.75, 3.94, 5.76, 9.70, 843713.00, 378177.00
40, 3.50, 9.50, 4.36, 6.10, 10.46, 845535.00, 379067.00
40, 4.25, 0.50, 2.86, 5.82, 8.68, 463483.00, 200416.00
40, 4.25, 1.25, 3.62, 6.07, 9.69, 679573.00, 299058.00
40, 4.25, 2.00, 4.09, 6.21, 10.30, 745611.00, 330800.00
40, 4.25, 2.75, 4.58, 6.29, 10.86, 776715.00, 345807.00
40, 4.25, 3.50, 4.24, 6.25, 10.49, 795069.00, 354653.00
40, 4.25, 5.00, 3.86, 5.69, 9.55, 816009.00, 364804.00
40, 4.25, 5.75, 3.93, 5.68, 9.61, 822771.00, 368070.00
40, 4.25, 6.50, 3.89, 5.69, 9.58, 827713.00, 370457.00
40, 4.25, 7.25, 3.90, 5.68, 9.58, 832179.00, 372613.00
40, 4.25, 8.00, 3.92, 5.69, 9.60, 835813.00, 374370.00
40, 4.25, 8.75, 3.99, 5.76, 9.75, 838625.00, 375718.00
40, 4.25, 9.50, 3.94, 5.73, 9.67, 840869.00, 376811.00
45, 0.50, 0.50, 3.83, 5.68, 9.51, 807557.00, 360711.00
45, 0.50, 1.25, 3.93, 5.67, 9.60, 843685.00, 378178.00
45, 0.50, 2.00, 4.03, 5.81, 9.84, 853053.00, 382723.00
45, 0.50, 2.75, 3.98, 5.72, 9.70, 857315.00, 384780.00
45, 0.50, 3.50, 4.20, 6.09, 10.29, 859725.00, 385953.00
45, 0.50, 4.25, 4.39, 6.07, 10.45, 861099.00, 386624.00
45, 0.50, 5.00, 4.21, 6.09, 10.30, 862079.00, 387106.00
45, 0.50, 5.75, 4.10, 5.73, 9.82, 862827.00, 387465.00
45, 0.50, 6.50, 4.00, 5.68, 9.68, 863429.00, 387755.00
45, 0.50, 7.25, 4.00, 5.71, 9.72, 864009.00, 388033.00
45, 0.50, 8.00, 4.01, 5.74, 9.75, 864501.00, 388276.00
45, 0.50, 8.75, 4.07, 5.80, 9.87, 864823.00, 388427.00
45, 0.50, 9.50, 4.18, 5.94, 10.12, 865071.00, 388545.00
45, 1.25, 0.50, 3.69, 6.06, 9.75, 725673.00, 321197.00
45, 1.25, 1.25, 4.03, 6.04, 10.07, 807397.00, 360641.00
45, 1.25, 2.00, 3.92, 5.81, 9.73, 829721.00, 371421.00
45, 1.25, 2.75, 3.98, 5.74, 9.72, 840467.00, 376611.00
45, 1.25, 3.50, 4.23, 6.22, 10.45, 846311.00, 379444.00
45, 1.25, 4.25, 4.58, 6.36, 10.94, 850251.00, 381363.00
45, 1.25, 5.00, 4.20, 6.17, 10.36, 852923.00, 382665.00
45, 1.25, 5.75, 4.25, 6.13, 10.38, 855143.00, 383735.00
45, 1.25, 6.50, 3.98, 5.69, 9.67, 856615.00, 384443.00
45, 1.25, 7.25, 3.98, 5.68, 9.66, 857925.00, 385075.00
45, 1.25, 8.00, 3.98, 5.69, 9.67, 859085.00, 385644.00
45, 1.25, 8.75, 3.99, 5.68, 9.67, 859719.00, 385945.00
45, 1.25, 9.50, 3.98, 5.68, 9.66, 860227.00, 386195.00
45, 2.00, 0.50, 3.33, 5.67, 9.00, 651137.00, 285426.00
45, 2.00, 1.25, 3.73, 5.68, 9.41, 773649.00, 344359.00
45, 2.00, 2.00, 3.83, 5.68, 9.51, 807557.00, 360711.00
45, 2.00, 2.75, 4.03, 5.78, 9.81, 823417.00, 368372.00
45, 2.00, 3.50, 4.06, 5.82, 9.88, 833143.00, 373084.00
45, 2.00, 4.25, 4.27, 6.22, 10.48, 839665.00, 376228.00
45, 2.00, 5.00, 4.32, 6.08, 10.40, 843685.00, 378178.00
45, 2.00, 5.75, 4.19, 6.04, 10.23, 846873.00, 379722.00
45, 2.00, 6.50, 4.07, 5.87, 9.94, 849289.00, 380899.00
45, 2.00, 7.25, 4.03, 5.81, 9.83, 851417.00, 381921.00
45, 2.00, 8.00, 3.97, 5.67, 9.65, 853053.00, 382723.00
45, 2.00, 8.75, 3.98, 5.69, 9.67, 854433.00, 383387.00
45, 2.00, 9.50, 3.97, 5.68, 9.65, 855609.00, 383954.00
45, 2.75, 0.50, 3.12, 5.71, 8.83, 581379.00, 253701.00
45, 2.75, 1.25, 3.62, 5.70, 9.33, 741755.00, 328933.00
45, 2.75, 2.00, 3.75, 5.66, 9.41, 786589.00, 350570.00
45, 2.75, 2.75, 3.96, 5.85, 9.81, 807359.00, 360610.00
45, 2.75, 3.50, 4.04, 5.78, 9.82, 820067.00, 366757.00
45, 2.75, 4.25, 4.09, 5.87, 9.96, 828355.00, 370766.00
45, 2.75, 5.00, 4.05, 5.74, 9.80, 834487.00, 373741.00
45, 2.75, 5.75, 4.04, 6.08, 10.13, 838967.00, 375893.00
45, 2.75, 6.50, 4.02, 5.80, 9.82, 842213.00, 377461.00
45, 2.75, 7.25, 3.95, 5.68, 9.63, 845031.00, 378821.00
45, 2.75, 8.00, 3.94, 5.67, 9.61, 847289.00, 379921.00
45, 2.75, 8.75, 3.96, 5.69, 9.64, 849075.00, 380787.00
45, 2.75, 9.50, 3.96, 5.68, 9.64, 850457.00, 381460.00
45, 3.50, 0.50, 2.93, 5.66, 8.59, 518371.00, 225085.00
45, 3.50, 1.25, 3.51, 5.68, 9.19, 709633.00, 313514.00
45, 3.50, 2.00, 3.68, 5.66, 9.35, 765871.00, 340583.00
45, 3.50, 2.75, 3.77, 5.66, 9.43, 792029.00, 353185.00
45, 3.50, 3.50, 3.82, 5.68, 9.50, 807479.00, 360672.00
45, 3.50, 4.25, 3.85, 5.68, 9.53, 817727.00, 365625.00
45, 3.50, 5.00, 3.87, 5.67, 9.55, 824913.00, 369109.00
45, 3.50, 5.75, 3.90, 5.68, 9.58, 830735.00, 371912.00
45, 3.50, 6.50, 3.89, 5.67, 9.56, 835179.00, 374063.00
45, 3.50, 7.25, 3.91, 5.68, 9.59, 838831.00, 375822.00
45, 3.50, 8.00, 3.92, 5.68, 9.60, 841527.00, 377130.00
45, 3.50, 8.75, 3.92, 5.67, 9.59, 843731.00, 378185.00
45, 3.50, 9.50, 3.94, 5.67, 9.61, 845553.00, 379075.00
45, 4.25, 0.50, 2.76, 5.62, 8.38, 463485.00, 200417.00
45, 4.25, 1.25, 3.41, 5.66, 9.07, 679581.00, 299061.00
45, 4.25, 2.00, 3.62, 5.67, 9.29, 745623.00, 330805.00
45, 4.25, 2.75, 3.72, 5.67, 9.38, 776725.00, 345811.00
45, 4.25, 3.50, 3.78, 5.66, 9.44, 795081.00, 354658.00
45, 4.25, 4.25, 3.82, 5.66, 9.47, 807523.00, 360695.00
45, 4.25, 5.00, 3.84, 5.67, 9.52, 816027.00, 364812.00
45, 4.25, 5.75, 3.88, 5.67, 9.55, 822789.00, 368078.00
45, 4.25, 6.50, 3.89, 5.67, 9.56, 827731.00, 370465.00
45, 4.25, 7.25, 3.90, 5.67, 9.58, 832197.00, 372621.00
45, 4.25, 8.00, 3.90, 5.67, 9.58, 835831.00, 374378.00
45, 4.25, 8.75, 3.91, 5.67, 9.59, 838643.00, 375726.00
45, 4.25, 9.50, 3.98, 5.94, 9.92, 840887.00, 376819.00
50, 0.50, 0.50, 3.82, 5.70, 9.52, 807557.00, 360711.00
50, 0.50, 1.25, 4.04, 5.78, 9.82, 843685.00, 378178.00
50, 0.50, 2.00, 4.08, 6.00, 10.08, 853053.00, 382723.00
50, 0.50, 2.75, 3.98, 5.68, 9.66, 857315.00, 384780.00
50, 0.50, 3.50, 4.00, 5.68, 9.68, 859725.00, 385953.00
50, 0.50, 4.25, 4.00, 5.82, 9.82, 861099.00, 386624.00
50, 0.50, 5.00, 4.49, 6.52, 11.01, 862079.00, 387106.00
50, 0.50, 5.75, 5.44, 7.33, 12.76, 862827.00, 387465.00
50, 0.50, 6.50, 4.88, 6.64, 11.52, 863429.00, 387755.00
50, 0.50, 7.25, 4.02, 5.69, 9.70, 864009.00, 388033.00
50, 0.50, 8.00, 4.01, 5.69, 9.70, 864501.00, 388276.00
50, 0.50, 8.75, 4.01, 5.68, 9.68, 864823.00, 388427.00
50, 0.50, 9.50, 4.02, 5.69, 9.71, 865071.00, 388545.00
50, 1.25, 0.50, 3.58, 5.67, 9.25, 725673.00, 321197.00
50, 1.25, 1.25, 3.83, 5.68, 9.50, 807397.00, 360641.00
50, 1.25, 2.00, 3.89, 5.69, 9.58, 829721.00, 371421.00
50, 1.25, 2.75, 3.96, 5.74, 9.70, 840467.00, 376611.00
50, 1.25, 3.50, 4.08, 5.87, 9.95, 846311.00, 379444.00
50, 1.25, 4.25, 4.11, 5.94, 10.05, 850251.00, 381363.00
50, 1.25, 5.00, 4.24, 6.02, 10.26, 852923.00, 382665.00
50, 1.25, 5.75, 4.18, 5.87, 10.05, 855143.00, 383735.00
50, 1.25, 6.50, 4.31, 6.08, 10.39, 856615.00, 384443.00
50, 1.25, 7.25, 4.10, 5.92, 10.02, 857925.00, 385075.00
50, 1.25, 8.00, 4.12, 5.70, 9.82, 859085.00, 385644.00
50, 1.25, 8.75, 3.99, 5.69, 9.68, 859719.00, 385945.00
50, 1.25, 9.50, 3.99, 5.69, 9.68, 860227.00, 386195.00
50, 2.00, 0.50, 3.34, 5.67, 9.01, 651137.00, 285426.00
50, 2.00, 1.25, 4.03, 6.33, 10.35, 773649.00, 344359.00
50, 2.00, 2.00, 4.23, 5.94, 10.17, 807557.00, 360711.00
50, 2.00, 2.75, 3.89, 5.73, 9.62, 823417.00, 368372.00
50, 2.00, 3.50, 4.25, 6.06, 10.32, 833143.00, 373084.00
50, 2.00, 4.25, 4.68, 7.04, 11.72, 839665.00, 376228.00
50, 2.00, 5.00, 5.03, 7.55, 12.59, 843685.00, 378178.00
50, 2.00, 5.75, 5.52, 7.98, 13.50, 846873.00, 379722.00
50, 2.00, 6.50, 5.55, 7.96, 13.52, 849289.00, 380899.00
50, 2.00, 7.25, 5.51, 7.93, 13.44, 851417.00, 381921.00
50, 2.00, 8.00, 5.48, 7.87, 13.35, 853053.00, 382723.00
50, 2.00, 8.75, 5.50, 7.92, 13.41, 854433.00, 383387.00
50, 2.00, 9.50, 5.60, 7.95, 13.55, 855609.00, 383954.00
50, 2.75, 0.50, 4.15, 7.70, 11.85, 581379.00, 253701.00
50, 2.75, 1.25, 4.61, 7.45, 12.06, 741755.00, 328933.00
50, 2.75, 2.00, 4.82, 7.51, 12.33, 786589.00, 350570.00
50, 2.75, 2.75, 4.53, 6.92, 11.45, 807359.00, 360610.00
50, 2.75, 3.50, 3.92, 5.75, 9.67, 820067.00, 366757.00
50, 2.75, 4.25, 3.93, 5.75, 9.69, 828355.00, 370766.00
50, 2.75, 5.00, 3.95, 5.76, 9.72, 834487.00, 373741.00
50, 2.75, 5.75, 3.96, 5.75, 9.71, 838967.00, 375893.00
50, 2.75, 6.50, 4.11, 5.99, 10.10, 842213.00, 377461.00
50, 2.75, 7.25, 3.96, 5.71, 9.67, 845031.00, 378821.00
50, 2.75, 8.00, 3.96, 5.70, 9.66, 847289.00, 379921.00
50, 2.75, 8.75, 3.97, 5.71, 9.68, 849075.00, 380787.00
50, 2.75, 9.50, 3.97, 5.70, 9.68, 850457.00, 381460.00
50, 3.50, 0.50, 2.93, 5.69, 8.62, 518371.00, 225085.00
50, 3.50, 1.25, 3.53, 5.70, 9.23, 709633.00, 313514.00
50, 3.50, 2.00, 3.71, 5.69, 9.40, 765871.00, 340583.00
50, 3.50, 2.75, 3.79, 5.71, 9.50, 792029.00, 353185.00
50, 3.50, 3.50, 3.83, 5.70, 9.52, 807479.00, 360672.00
50, 3.50, 4.25, 3.87, 5.70, 9.56, 817727.00, 365625.00
50, 3.50, 5.00, 3.89, 5.70, 9.59, 824913.00, 369109.00
50, 3.50, 5.75, 3.91, 5.70, 9.61, 830735.00, 371912.00
50, 3.50, 6.50, 3.94, 5.70, 9.64, 835179.00, 374063.00
50, 3.50, 7.25, 3.93, 5.71, 9.64, 838831.00, 375822.00
50, 3.50, 8.00, 3.96, 5.71, 9.67, 841527.00, 377130.00
50, 3.50, 9.50, 4.17, 5.92, 10.09, 845553.00, 379075.00
50, 4.25, 0.50, 2.93, 6.14, 9.07, 463485.00, 200417.00
50, 4.25, 1.25, 3.61, 5.96, 9.57, 679581.00, 299061.00
50, 4.25, 2.00, 3.64, 5.74, 9.38, 745623.00, 330805.00
50, 4.25, 2.75, 3.85, 5.97, 9.82, 776725.00, 345811.00
50, 4.25, 3.50, 3.81, 5.69, 9.51, 795081.00, 354658.00
50, 4.25, 4.25, 3.84, 5.69, 9.52, 807523.00, 360695.00
50, 4.25, 5.00, 3.86, 5.70, 9.56, 816027.00, 364812.00
50, 4.25, 5.75, 3.88, 5.70, 9.58, 822789.00, 368078.00
50, 4.25, 6.50, 3.89, 5.69, 9.58, 827731.00, 370465.00
50, 4.25, 7.25, 3.91, 5.70, 9.61, 832197.00, 372621.00
50, 4.25, 8.00, 3.92, 5.69, 9.61, 835831.00, 374378.00
50, 4.25, 8.75, 3.94, 5.70, 9.64, 838643.00, 375726.00
50, 4.25, 9.50, 3.95, 5.70, 9.65, 840887.00, 376819.00

